ref_area,ref_area.label,source,source.label,indicator,indicator.label,sex,sex.label,classif1,classif1.label,classif2,classif2.label,time,obs_value,obs_status,obs_status.label,note_classif,note_classif.label,note_indicator,note_indicator.label,note_source,note_source.label
KEN,Kenya,BB:7021,HIES - Household Budget Survey,UNE_TUNE_SEX_AGE_EDU_NB,"Unemployment by sex, age and education (thousands)",SEX_M,Sex: Male,AGE_YTHADULT_YGE25,"Age (Youth, adults): 25+",EDU_AGGREGATE_X,Education (Aggregate levels): Level not stated,2006,0.922,B,Break in series,,,I11:264,Break in series: Methodology revised,R1:3513,Repository: ILO-STATISTICS - Micro data processing
KEN,Kenya,BB:7021,HIES - Household Budget Survey,UNE_TUNE_SEX_AGE_EDU_NB,"Unemployment by sex, age and education (thousands)",SEX_F,Sex: Female,AGE_YTHADULT_YGE15,"Age (Youth, adults): 15+",EDU_AGGREGATE_TOTAL,Education (Aggregate levels): Total,2006,585.99,B,Break in series,,,I11:264,Break in series: Methodology revised,R1:3513,Repository: ILO-STATISTICS - Micro data processing
KEN,Kenya,BB:7021,HIES - Household Budget Survey,UNE_TUNE_SEX_AGE_EDU_NB,"Unemployment by sex, age and education (thousands)",SEX_F,Sex: Female,AGE_YTHADULT_YGE15,"Age (Youth, adults): 15+",EDU_AGGREGATE_LTB,Education (Aggregate levels): Less than basic,2006,140.446,B,Break in series,,,I11:264,Break in series: Methodology revised,R1:3513,Repository: ILO-STATISTICS - Micro data processing
KEN,Kenya,BB:7021,HIES - Household Budget Survey,UNE_TUNE_SEX_AGE_EDU_NB,"Unemployment by sex, age and education (thousands)",SEX_F,Sex: Female,AGE_YTHADULT_YGE15,"Age (Youth, adults): 15+",EDU_AGGREGATE_BAS,Education (Aggregate levels): Basic,2006,253.772,B,Break in series,,,I11:264,Break in series: Methodology revised,R1:3513,Repository: ILO-STATISTICS - Micro data processing
KEN,Kenya,BB:7021,HIES - Household Budget Survey,UNE_TUNE_SEX_AGE_EDU_NB,"Unemployment by sex, age and education (thousands)",SEX_F,Sex: Female,AGE_YTHADULT_YGE15,"Age (Youth, adults): 15+",EDU_AGGREGATE_INT,Education (Aggregate levels): Intermediate,2006,181.439,B,Break in series,,,I11:264,Break in series: Methodology revised,R1:3513,Repository: ILO-STATISTICS - Micro data processing
KEN,Kenya,BB:7021,HIES - Household Budget Survey,UNE_TUNE_SEX_AGE_EDU_NB,"Unemployment by sex, age and education (thousands)",SEX_F,Sex: Female,AGE_YTHADULT_YGE15,"Age (Youth, adults): 15+",EDU_AGGREGATE_ADV,Education (Aggregate levels): Advanced,2006,6.044,B,Break in series,,,I11:264,Break in series: Methodology revised,R1:3513,Repository: ILO-STATISTICS - Micro data processing
KEN,Kenya,BB:7021,HIES - Household Budget Survey,UNE_TUNE_SEX_AGE_EDU_NB,"Unemployment by sex, age and education (thousands)",SEX_F,Sex: Female,AGE_YTHADULT_YGE15,"Age (Youth, adults): 15+",EDU_AGGREGATE_X,Education (Aggregate levels): Level not stated,2006,4.288,B,Break in series,,,I11:264,Break in series: Methodology revised,R1:3513,Repository: ILO-STATISTICS - Micro data processing
KEN,Kenya,BB:7021,HIES - Household Budget Survey,UNE_TUNE_SEX_AGE_EDU_NB,"Unemployment by sex, age and education (thousands)",SEX_F,Sex: Female,AGE_YTHADULT_Y15-64,"Age (Youth, adults): 15-64",EDU_AGGREGATE_TOTAL,Education (Aggregate levels): Total,2006,581.208,B,Break in series,,,I11:264,Break in series: Methodology revised,R1:3513,Repository: ILO-STATISTICS - Micro data processing
KEN,Kenya,BB:7021,HIES - Household Budget Survey,UNE_TUNE_SEX_AGE_EDU_NB,"Unemployment by sex, age and education (thousands)",SEX_F,Sex: Female,AGE_YTHADULT_Y15-64,"Age (Youth, adults): 15-64",EDU_AGGREGATE_LTB,Education (Aggregate levels): Less than basic,2006,135.774,B,Break in series,,,I11:264,Break in series: Methodology revised,R1:3513,Repository: ILO-STATISTICS - Micro data processing
KEN,Kenya,BB:7021,HIES - Household Budget Survey,UNE_TUNE_SEX_AGE_EDU_NB,"Unemployment by sex, age and education (thousands)",SEX_F,Sex: Female,AGE_YTHADULT_Y15-64,"Age (Youth, adults): 15-64",EDU_AGGREGATE_X,Education (Aggregate levels): Level not stated,2006,4.178,B,Break in series,,,I11:264,Break in series: Methodology revised,R1:3513,Repository: ILO-STATISTICS - Micro data processing
KEN,Kenya,BB:7021,HIES - Household Budget Survey,UNE_TUNE_SEX_AGE_EDU_NB,"Unemployment by sex, age and education (thousands)",SEX_F,Sex: Female,AGE_YTHADULT_Y15-24,"Age (Youth, adults): 15-24",EDU_AGGREGATE_TOTAL,Education (Aggregate levels): Total,2006,280.88,B,Break in series,,,I11:264,Break in series: Methodology revised,R1:3513,Repository: ILO-STATISTICS - Micro data processing
KEN,Kenya,BB:7021,HIES - Household Budget Survey,UNE_TUNE_SEX_AGE_EDU_NB,"Unemployment by sex, age and education (thousands)",SEX_F,Sex: Female,AGE_YTHADULT_Y15-24,"Age (Youth, adults): 15-24",EDU_AGGREGATE_LTB,Education (Aggregate levels): Less than basic,2006,54.974,B,Break in series,,,I11:264,Break in series: Methodology revised,R1:3513,Repository: ILO-STATISTICS - Micro data processing
KEN,Kenya,BB:7021,HIES - Household Budget Survey,UNE_TUNE_SEX_AGE_EDU_NB,"Unemployment by sex, age and education (thousands)",SEX_F,Sex: Female,AGE_YTHADULT_Y15-24,"Age (Youth, adults): 15-24",EDU_AGGREGATE_BAS,Education (Aggregate levels): Basic,2006,132.105,B,Break in series,,,I11:264,Break in series: Methodology revised,R1:3513,Repository: ILO-STATISTICS - Micro data processing
KEN,Kenya,BB:7021,HIES - Household Budget Survey,UNE_TUNE_SEX_AGE_EDU_NB,"Unemployment by sex, age and education (thousands)",SEX_F,Sex: Female,AGE_YTHADULT_Y15-24,"Age (Youth, adults): 15-24",EDU_AGGREGATE_INT,Education (Aggregate levels): Intermediate,2006,92.683,B,Break in series,,,I11:264,Break in series: Methodology revised,R1:3513,Repository: ILO-STATISTICS - Micro data processing
KEN,Kenya,BB:7021,HIES - Household Budget Survey,UNE_TUNE_SEX_AGE_EDU_NB,"Unemployment by sex, age and education (thousands)",SEX_F,Sex: Female,AGE_YTHADULT_Y15-24,"Age (Youth, adults): 15-24",EDU_AGGREGATE_ADV,Education (Aggregate levels): Advanced,2006,0.158,B,Break in series,,,I11:264,Break in series: Methodology revised,R1:3513,Repository: ILO-STATISTICS - Micro data processing
KEN,Kenya,BB:7021,HIES - Household Budget Survey,UNE_TUNE_SEX_AGE_EDU_NB,"Unemployment by sex, age and education (thousands)",SEX_F,Sex: Female,AGE_YTHADULT_Y15-24,"Age (Youth, adults): 15-24",EDU_AGGREGATE_X,Education (Aggregate levels): Level not stated,2006,0.961,B,Break in series,,,I11:264,Break in series: Methodology revised,R1:3513,Repository: ILO-STATISTICS - Micro data processing
KEN,Kenya,BB:7021,HIES - Household Budget Survey,UNE_TUNE_SEX_AGE_EDU_NB,"Unemployment by sex, age and education (thousands)",SEX_F,Sex: Female,AGE_YTHADULT_YGE25,"Age (Youth, adults): 25+",EDU_AGGREGATE_TOTAL,Education (Aggregate levels): Total,2006,305.11,B,Break in series,,,I11:264,Break in series: Methodology revised,R1:3513,Repository: ILO-STATISTICS - Micro data processing
KEN,Kenya,BB:7021,HIES - Household Budget Survey,UNE_TUNE_SEX_AGE_EDU_NB,"Unemployment by sex, age and education (thousands)",SEX_F,Sex: Female,AGE_YTHADULT_YGE25,"Age (Youth, adults): 25+",EDU_AGGREGATE_LTB,Education (Aggregate levels): Less than basic,2006,85.472,B,Break in series,,,I11:264,Break in series: Methodology revised,R1:3513,Repository: ILO-STATISTICS - Micro data processing
KEN,Kenya,BB:7021,HIES - Household Budget Survey,UNE_TUNE_SEX_AGE_EDU_NB,"Unemployment by sex, age and education (thousands)",SEX_F,Sex: Female,AGE_YTHADULT_YGE25,"Age (Youth, adults): 25+",EDU_AGGREGATE_BAS,Education (Aggregate levels): Basic,2006,121.667,B,Break in series,,,I11:264,Break in series: Methodology revised,R1:3513,Repository: ILO-STATISTICS - Micro data processing
KEN,Kenya,BB:7021,HIES - Household Budget Survey,UNE_TUNE_SEX_AGE_EDU_NB,"Unemployment by sex, age and education (thousands)",SEX_F,Sex: Female,AGE_YTHADULT_YGE25,"Age (Youth, adults): 25+",EDU_AGGREGATE_INT,Education (Aggregate levels): Intermediate,2006,88.756,B,Break in series,,,I11:264,Break in series: Methodology revised,R1:3513,Repository: ILO-STATISTICS - Micro data processing
KEN,Kenya,BB:7021,HIES - Household Budget Survey,UNE_TUNE_SEX_AGE_EDU_NB,"Unemployment by sex, age and education (thousands)",SEX_F,Sex: Female,AGE_YTHADULT_YGE25,"Age (Youth, adults): 25+",EDU_AGGREGATE_ADV,Education (Aggregate levels): Advanced,2006,5.887,B,Break in series,,,I11:264,Break in series: Methodology revised,R1:3513,Repository: ILO-STATISTICS - Micro data processing
KEN,Kenya,BB:7021,HIES - Household Budget Survey,UNE_TUNE_SEX_AGE_EDU_NB,"Unemployment by sex, age and education (thousands)",SEX_F,Sex: Female,AGE_YTHADULT_YGE25,"Age (Youth, adults): 25+",EDU_AGGREGATE_X,Education (Aggregate levels): Level not stated,2006,3.327,B,Break in series,,,I11:264,Break in series: Methodology revised,R1:3513,Repository: ILO-STATISTICS - Micro data processing
KEN,Kenya,BB:7021,HIES - Household Budget Survey,UNE_TUNE_SEX_AGE_EDU_NB,"Unemployment by sex, age and education (thousands)",SEX_T,Sex: Total,AGE_YTHADULT_YGE15,"Age (Youth, adults): 15+",EDU_ISCED97_TOTAL,Education (ISCED-97): Total,2006,1256.798,B,Break in series,,,I11:264,Break in series: Methodology revised,R1:3513,Repository: ILO-STATISTICS - Micro data processing
KEN,Kenya,BB:7021,HIES - Household Budget Survey,UNE_TUNE_SEX_AGE_EDU_NB,"Unemployment by sex, age and education (thousands)",SEX_T,Sex: Total,AGE_YTHADULT_YGE15,"Age (Youth, adults): 15+",EDU_ISCED97_X,Education (ISCED-97): X. No schooling,2006,185.869,B,Break in series,,,I11:264,Break in series: Methodology revised,R1:3513,Repository: ILO-STATISTICS - Micro data processing
KEN,Kenya,BB:7021,HIES - Household Budget Survey,UNE_TUNE_SEX_AGE_EDU_NB,"Unemployment by sex, age and education (thousands)",SEX_T,Sex: Total,AGE_YTHADULT_YGE15,"Age (Youth, adults): 15+",EDU_ISCED97_0,Education (ISCED-97): 0. Pre-primary education,2006,120.095,B,Break in series,,,I11:264,Break in series: Methodology revised,R1:3513,Repository: ILO-STATISTICS - Micro data processing
KEN,Kenya,BB:7021,HIES - Household Budget Survey,UNE_TUNE_SEX_AGE_EDU_NB,"Unemployment by sex, age and education (thousands)",SEX_T,Sex: Total,AGE_YTHADULT_YGE15,"Age (Youth, adults): 15+",EDU_ISCED97_1,Education (ISCED-97): 1. Primary education or first stage of basic education,2006,494.402,B,Break in series,C3:996,Nonstandard education level: Including 2,I11:264,Break in series: Methodology revised,R1:3513,Repository: ILO-STATISTICS - Micro data processing
KEN,Kenya,BB:7021,HIES - Household Budget Survey,UNE_TUNE_SEX_AGE_EDU_NB,"Unemployment by sex, age and education (thousands)",SEX_T,Sex: Total,AGE_YTHADULT_YGE15,"Age (Youth, adults): 15+",EDU_ISCED97_2,Education (ISCED-97): 2. Lower secondary or second stage of basic education,2006,87.455,B,Break in series,,,I11:264,Break in series: Methodology revised,R1:3513,Repository: ILO-STATISTICS - Micro data processing
KEN,Kenya,BB:7021,HIES - Household Budget Survey,UNE_TUNE_SEX_AGE_EDU_NB,"Unemployment by sex, age and education (thousands)",SEX_T,Sex: Total,AGE_YTHADULT_YGE15,"Age (Youth, adults): 15+",EDU_ISCED97_3,Education (ISCED-97): 3. Upper secondary education,2006,346.835,B,Break in series,,,I11:264,Break in series: Methodology revised,R1:3513,Repository: ILO-STATISTICS - Micro data processing
KEN,Kenya,BB:7021,HIES - Household Budget Survey,UNE_TUNE_SEX_AGE_EDU_NB,"Unemployment by sex, age and education (thousands)",SEX_T,Sex: Total,AGE_YTHADULT_YGE15,"Age (Youth, adults): 15+",EDU_ISCED97_4,Education (ISCED-97): 4. Post-secondary non-tertiary education,2006,0.859,B,Break in series,,,I11:264,Break in series: Methodology revised,R1:3513,Repository: ILO-STATISTICS - Micro data processing
KEN,Kenya,BB:7021,HIES - Household Budget Survey,UNE_TUNE_SEX_AGE_EDU_NB,"Unemployment by sex, age and education (thousands)",SEX_T,Sex: Total,AGE_YTHADULT_YGE15,"Age (Youth, adults): 15+",EDU_ISCED97_5,Education (ISCED-97): 5. First stage of tertiary education (not leading directly to an advanced research qualification),2006,11.326,B,Break in series,,,I11:264,Break in series: Methodology revised,R1:3513,Repository: ILO-STATISTICS - Micro data processing
KEN,Kenya,BB:7021,HIES - Household Budget Survey,UNE_TUNE_SEX_AGE_EDU_NB,"Unemployment by sex, age and education (thousands)",SEX_T,Sex: Total,AGE_YTHADULT_YGE15,"Age (Youth, adults): 15+",EDU_ISCED97_6,Education (ISCED-97): 6. Second stage of tertiary education (leading to an advanced research qualification),2006,3.205,B,Break in series,,,I11:264,Break in series: Methodology revised,R1:3513,Repository: ILO-STATISTICS - Micro data processing
KEN,Kenya,BB:7021,HIES - Household Budget Survey,UNE_TUNE_SEX_AGE_EDU_NB,"Unemployment by sex, age and education (thousands)",SEX_T,Sex: Total,AGE_YTHADULT_YGE15,"Age (Youth, adults): 15+",EDU_ISCED97_UNK,Education (ISCED-97): Level not stated,2006,6.752,B,Break in series,,,I11:264,Break in series: Methodology revised,R1:3513,Repository: ILO-STATISTICS - Micro data processing
KEN,Kenya,BB:7021,HIES - Household Budget Survey,UNE_TUNE_SEX_AGE_EDU_NB,"Unemployment by sex, age and education (thousands)",SEX_T,Sex: Total,AGE_YTHADULT_Y15-64,"Age (Youth, adults): 15-64",EDU_ISCED97_TOTAL,Education (ISCED-97): Total,2006,1243.547,B,Break in series,,,I11:264,Break in series: Methodology revised,R1:3513,Repository: ILO-STATISTICS - Micro data processing
KEN,Kenya,BB:7021,HIES - Household Budget Survey,UNE_TUNE_SEX_AGE_EDU_NB,"Unemployment by sex, age and education (thousands)",SEX_T,Sex: Total,AGE_YTHADULT_Y15-64,"Age (Youth, adults): 15-64",EDU_ISCED97_X,Education (ISCED-97): X. No schooling,2006,180.528,B,Break in series,,,I11:264,Break in series: Methodology revised,R1:3513,Repository: ILO-STATISTICS - Micro data processing
KEN,Kenya,BB:7021,HIES - Household Budget Survey,UNE_TUNE_SEX_AGE_EDU_NB,"Unemployment by sex, age and education (thousands)",SEX_T,Sex: Total,AGE_YTHADULT_Y15-64,"Age (Youth, adults): 15-64",EDU_ISCED97_0,Education (ISCED-97): 0. Pre-primary education,2006,117.004,B,Break in series,,,I11:264,Break in series: Methodology revised,R1:3513,Repository: ILO-STATISTICS - Micro data processing
KEN,Kenya,BB:7021,HIES - Household Budget Survey,UNE_TUNE_SEX_AGE_EDU_NB,"Unemployment by sex, age and education (thousands)",SEX_T,Sex: Total,AGE_YTHADULT_Y15-64,"Age (Youth, adults): 15-64",EDU_ISCED97_1,Education (ISCED-97): 1. Primary education or first stage of basic education,2006,491.907,B,Break in series,C3:996,Nonstandard education level: Including 2,I11:264,Break in series: Methodology revised,R1:3513,Repository: ILO-STATISTICS - Micro data processing
KEN,Kenya,BB:7021,HIES - Household Budget Survey,UNE_TUNE_SEX_AGE_EDU_NB,"Unemployment by sex, age and education (thousands)",SEX_T,Sex: Total,AGE_YTHADULT_Y15-64,"Age (Youth, adults): 15-64",EDU_ISCED97_2,Education (ISCED-97): 2. Lower secondary or second stage of basic education,2006,86.416,B,Break in series,,,I11:264,Break in series: Methodology revised,R1:3513,Repository: ILO-STATISTICS - Micro data processing
KEN,Kenya,BB:7021,HIES - Household Budget Survey,UNE_TUNE_SEX_AGE_EDU_NB,"Unemployment by sex, age and education (thousands)",SEX_T,Sex: Total,AGE_YTHADULT_Y15-64,"Age (Youth, adults): 15-64",EDU_ISCED97_3,Education (ISCED-97): 3. Upper secondary education,2006,345.738,B,Break in series,,,I11:264,Break in series: Methodology revised,R1:3513,Repository: ILO-STATISTICS - Micro data processing
KEN,Kenya,BB:7021,HIES - Household Budget Survey,UNE_TUNE_SEX_AGE_EDU_NB,"Unemployment by sex, age and education (thousands)",SEX_T,Sex: Total,AGE_YTHADULT_Y15-64,"Age (Youth, adults): 15-64",EDU_ISCED97_UNK,Education (ISCED-97): Level not stated,2006,6.643,B,Break in series,,,I11:264,Break in series: Methodology revised,R1:3513,Repository: ILO-STATISTICS - Micro data processing
KEN,Kenya,BB:7021,HIES - Household Budget Survey,UNE_TUNE_SEX_AGE_EDU_NB,"Unemployment by sex, age and education (thousands)",SEX_T,Sex: Total,AGE_YTHADULT_Y15-24,"Age (Youth, adults): 15-24",EDU_ISCED97_TOTAL,Education (ISCED-97): Total,2006,599.168,B,Break in series,,,I11:264,Break in series: Methodology revised,R1:3513,Repository: ILO-STATISTICS - Micro data processing
KEN,Kenya,BB:7021,HIES - Household Budget Survey,UNE_TUNE_SEX_AGE_EDU_NB,"Unemployment by sex, age and education (thousands)",SEX_T,Sex: Total,AGE_YTHADULT_Y15-24,"Age (Youth, adults): 15-24",EDU_ISCED97_X,Education (ISCED-97): X. No schooling,2006,70.968,B,Break in series,,,I11:264,Break in series: Methodology revised,R1:3513,Repository: ILO-STATISTICS - Micro data processing
KEN,Kenya,BB:7021,HIES - Household Budget Survey,UNE_TUNE_SEX_AGE_EDU_NB,"Unemployment by sex, age and education (thousands)",SEX_T,Sex: Total,AGE_YTHADULT_Y15-24,"Age (Youth, adults): 15-24",EDU_ISCED97_0,Education (ISCED-97): 0. Pre-primary education,2006,63.007,B,Break in series,,,I11:264,Break in series: Methodology revised,R1:3513,Repository: ILO-STATISTICS - Micro data processing
KEN,Kenya,BB:7021,HIES - Household Budget Survey,UNE_TUNE_SEX_AGE_EDU_NB,"Unemployment by sex, age and education (thousands)",SEX_T,Sex: Total,AGE_YTHADULT_Y15-24,"Age (Youth, adults): 15-24",EDU_ISCED97_1,Education (ISCED-97): 1. Primary education or first stage of basic education,2006,246.42,B,Break in series,C3:996,Nonstandard education level: Including 2,I11:264,Break in series: Methodology revised,R1:3513,Repository: ILO-STATISTICS - Micro data processing
KEN,Kenya,BB:7021,HIES - Household Budget Survey,UNE_TUNE_SEX_AGE_EDU_NB,"Unemployment by sex, age and education (thousands)",SEX_T,Sex: Total,AGE_YTHADULT_Y15-24,"Age (Youth, adults): 15-24",EDU_ISCED97_2,Education (ISCED-97): 2. Lower secondary or second stage of basic education,2006,40.479,B,Break in series,,,I11:264,Break in series: Methodology revised,R1:3513,Repository: ILO-STATISTICS - Micro data processing
KEN,Kenya,BB:7021,HIES - Household Budget Survey,UNE_TUNE_SEX_AGE_EDU_NB,"Unemployment by sex, age and education (thousands)",SEX_T,Sex: Total,AGE_YTHADULT_Y15-24,"Age (Youth, adults): 15-24",EDU_ISCED97_3,Education (ISCED-97): 3. Upper secondary education,2006,173.335,B,Break in series,,,I11:264,Break in series: Methodology revised,R1:3513,Repository: ILO-STATISTICS - Micro data processing
KEN,Kenya,BB:7021,HIES - Household Budget Survey,UNE_TUNE_SEX_AGE_EDU_NB,"Unemployment by sex, age and education (thousands)",SEX_T,Sex: Total,AGE_YTHADULT_Y15-24,"Age (Youth, adults): 15-24",EDU_ISCED97_4,Education (ISCED-97): 4. Post-secondary non-tertiary education,2006,0.665,B,Break in series,,,I11:264,Break in series: Methodology revised,R1:3513,Repository: ILO-STATISTICS - Micro data processing
KEN,Kenya,BB:7021,HIES - Household Budget Survey,UNE_TUNE_SEX_AGE_EDU_NB,"Unemployment by sex, age and education (thousands)",SEX_T,Sex: Total,AGE_YTHADULT_Y15-24,"Age (Youth, adults): 15-24",EDU_ISCED97_5,Education (ISCED-97): 5. First stage of tertiary education (not leading directly to an advanced research qualification),2006,1.51,B,Break in series,,,I11:264,Break in series: Methodology revised,R1:3513,Repository: ILO-STATISTICS - Micro data processing
KEN,Kenya,BB:7021,HIES - Household Budget Survey,UNE_TUNE_SEX_AGE_EDU_NB,"Unemployment by sex, age and education (thousands)",SEX_T,Sex: Total,AGE_YTHADULT_Y15-24,"Age (Youth, adults): 15-24",EDU_ISCED97_6,Education (ISCED-97): 6. Second stage of tertiary education (leading to an advanced research qualification),2006,0.281,B,Break in series,,,I11:264,Break in series: Methodology revised,R1:3513,Repository: ILO-STATISTICS - Micro data processing
KEN,Kenya,BB:7021,HIES - Household Budget Survey,UNE_TUNE_SEX_AGE_EDU_NB,"Unemployment by sex, age and education (thousands)",SEX_T,Sex: Total,AGE_YTHADULT_Y15-24,"Age (Youth, adults): 15-24",EDU_ISCED97_UNK,Education (ISCED-97): Level not stated,2006,2.504,B,Break in series,,,I11:264,Break in series: Methodology revised,R1:3513,Repository: ILO-STATISTICS - Micro data processing
KEN,Kenya,BB:7021,HIES - Household Budget Survey,UNE_TUNE_SEX_AGE_EDU_NB,"Unemployment by sex, age and education (thousands)",SEX_T,Sex: Total,AGE_YTHADULT_YGE25,"Age (Youth, adults): 25+",EDU_ISCED97_TOTAL,Education (ISCED-97): Total,2006,657.63,B,Break in series,,,I11:264,Break in series: Methodology revised,R1:3513,Repository: ILO-STATISTICS - Micro data processing
KEN,Kenya,BB:7021,HIES - Household Budget Survey,UNE_TUNE_SEX_AGE_EDU_NB,"Unemployment by sex, age and education (thousands)",SEX_T,Sex: Total,AGE_YTHADULT_YGE25,"Age (Youth, adults): 25+",EDU_ISCED97_X,Education (ISCED-97): X. No schooling,2006,114.901,B,Break in series,,,I11:264,Break in series: Methodology revised,R1:3513,Repository: ILO-STATISTICS - Micro data processing
KEN,Kenya,BB:7021,HIES - Household Budget Survey,UNE_TUNE_SEX_AGE_EDU_NB,"Unemployment by sex, age and education (thousands)",SEX_T,Sex: Total,AGE_YTHADULT_YGE25,"Age (Youth, adults): 25+",EDU_ISCED97_0,Education (ISCED-97): 0. Pre-primary education,2006,57.088,B,Break in series,,,I11:264,Break in series: Methodology revised,R1:3513,Repository: ILO-STATISTICS - Micro data processing
KEN,Kenya,BB:7021,HIES - Household Budget Survey,UNE_TUNE_SEX_AGE_EDU_NB,"Unemployment by sex, age and education (thousands)",SEX_T,Sex: Total,AGE_YTHADULT_YGE25,"Age (Youth, adults): 25+",EDU_ISCED97_1,Education (ISCED-97): 1. Primary education or first stage of basic education,2006,247.982,B,Break in series,C3:996,Nonstandard education level: Including 2,I11:264,Break in series: Methodology revised,R1:3513,Repository: ILO-STATISTICS - Micro data processing
KEN,Kenya,BB:7021,HIES - Household Budget Survey,UNE_TUNE_SEX_AGE_EDU_NB,"Unemployment by sex, age and education (thousands)",SEX_T,Sex: Total,AGE_YTHADULT_YGE25,"Age (Youth, adults): 25+",EDU_ISCED97_2,Education (ISCED-97): 2. Lower secondary or second stage of basic education,2006,46.976,B,Break in series,,,I11:264,Break in series: Methodology revised,R1:3513,Repository: ILO-STATISTICS - Micro data processing
KEN,Kenya,BB:7021,HIES - Household Budget Survey,UNE_TUNE_SEX_AGE_EDU_NB,"Unemployment by sex, age and education (thousands)",SEX_T,Sex: Total,AGE_YTHADULT_YGE25,"Age (Youth, adults): 25+",EDU_ISCED97_3,Education (ISCED-97): 3. Upper secondary education,2006,173.499,B,Break in series,,,I11:264,Break in series: Methodology revised,R1:3513,Repository: ILO-STATISTICS - Micro data processing
KEN,Kenya,BB:7021,HIES - Household Budget Survey,UNE_TUNE_SEX_AGE_EDU_NB,"Unemployment by sex, age and education (thousands)",SEX_T,Sex: Total,AGE_YTHADULT_YGE25,"Age (Youth, adults): 25+",EDU_ISCED97_4,Education (ISCED-97): 4. Post-secondary non-tertiary education,2006,0.194,B,Break in series,,,I11:264,Break in series: Methodology revised,R1:3513,Repository: ILO-STATISTICS - Micro data processing
KEN,Kenya,BB:7021,HIES - Household Budget Survey,UNE_TUNE_SEX_AGE_EDU_NB,"Unemployment by sex, age and education (thousands)",SEX_T,Sex: Total,AGE_YTHADULT_YGE25,"Age (Youth, adults): 25+",EDU_ISCED97_5,Education (ISCED-97): 5. First stage of tertiary education (not leading directly to an advanced research qualification),2006,9.817,B,Break in series,,,I11:264,Break in series: Methodology revised,R1:3513,Repository: ILO-STATISTICS - Micro data processing
KEN,Kenya,BB:7021,HIES - Household Budget Survey,UNE_TUNE_SEX_AGE_EDU_NB,"Unemployment by sex, age and education (thousands)",SEX_T,Sex: Total,AGE_YTHADULT_YGE25,"Age (Youth, adults): 25+",EDU_ISCED97_6,Education (ISCED-97): 6. Second stage of tertiary education (leading to an advanced research qualification),2006,2.923,B,Break in series,,,I11:264,Break in series: Methodology revised,R1:3513,Repository: ILO-STATISTICS - Micro data processing
KEN,Kenya,BB:7021,HIES - Household Budget Survey,UNE_TUNE_SEX_AGE_EDU_NB,"Unemployment by sex, age and education (thousands)",SEX_T,Sex: Total,AGE_YTHADULT_YGE25,"Age (Youth, adults): 25+",EDU_ISCED97_UNK,Education (ISCED-97): Level not stated,2006,4.249,B,Break in series,,,I11:264,Break in series: Methodology revised,R1:3513,Repository: ILO-STATISTICS - Micro data processing
KEN,Kenya,BB:7021,HIES - Household Budget Survey,UNE_TUNE_SEX_AGE_EDU_NB,"Unemployment by sex, age and education (thousands)",SEX_M,Sex: Male,AGE_YTHADULT_YGE15,"Age (Youth, adults): 15+",EDU_ISCED97_TOTAL,Education (ISCED-97): Total,2006,670.809,B,Break in series,,,I11:264,Break in series: Methodology revised,R1:3513,Repository: ILO-STATISTICS - Micro data processing
KEN,Kenya,BB:7021,HIES - Household Budget Survey,UNE_TUNE_SEX_AGE_EDU_NB,"Unemployment by sex, age and education (thousands)",SEX_M,Sex: Male,AGE_YTHADULT_YGE15,"Age (Youth, adults): 15+",EDU_ISCED97_X,Education (ISCED-97): X. No schooling,2006,95.665,B,Break in series,,,I11:264,Break in series: Methodology revised,R1:3513,Repository: ILO-STATISTICS - Micro data processing
KEN,Kenya,BB:7021,HIES - Household Budget Survey,UNE_TUNE_SEX_AGE_EDU_NB,"Unemployment by sex, age and education (thousands)",SEX_M,Sex: Male,AGE_YTHADULT_YGE15,"Age (Youth, adults): 15+",EDU_ISCED97_0,Education (ISCED-97): 0. Pre-primary education,2006,69.853,B,Break in series,,,I11:264,Break in series: Methodology revised,R1:3513,Repository: ILO-STATISTICS - Micro data processing
KEN,Kenya,BB:7021,HIES - Household Budget Survey,UNE_TUNE_SEX_AGE_EDU_NB,"Unemployment by sex, age and education (thousands)",SEX_M,Sex: Male,AGE_YTHADULT_YGE15,"Age (Youth, adults): 15+",EDU_ISCED97_1,Education (ISCED-97): 1. Primary education or first stage of basic education,2006,282.787,B,Break in series,C3:996,Nonstandard education level: Including 2,I11:264,Break in series: Methodology revised,R1:3513,Repository: ILO-STATISTICS - Micro data processing
KEN,Kenya,BB:7021,HIES - Household Budget Survey,UNE_TUNE_SEX_AGE_EDU_NB,"Unemployment by sex, age and education (thousands)",SEX_M,Sex: Male,AGE_YTHADULT_YGE15,"Age (Youth, adults): 15+",EDU_ISCED97_2,Education (ISCED-97): 2. Lower secondary or second stage of basic education,2006,45.298,B,Break in series,,,I11:264,Break in series: Methodology revised,R1:3513,Repository: ILO-STATISTICS - Micro data processing
KEN,Kenya,BB:7021,HIES - Household Budget Survey,UNE_TUNE_SEX_AGE_EDU_NB,"Unemployment by sex, age and education (thousands)",SEX_M,Sex: Male,AGE_YTHADULT_YGE15,"Age (Youth, adults): 15+",EDU_ISCED97_3,Education (ISCED-97): 3. Upper secondary education,2006,165.922,B,Break in series,,,I11:264,Break in series: Methodology revised,R1:3513,Repository: ILO-STATISTICS - Micro data processing
